Genome ID,Genome Name,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Host Name,Host Common Name,bleO,aadD1,hlgA,hlgC,hlgB,erm(A),ant(9)-Ia,aur,icaC,,mecR1,mecI,tet(38),mepA,selX,cadD,qacR,qacA,splB,splA,lukD,lukE,sen,seu,sei,sem,seo,erm(C),scn,sak,sep,arsC,arsB,arsR,blaI,blaR1,blaZ,hld,lmrS,fosB,ser,sej,sed,blaTEM,aph(3')-IIIa,sat4,ant(6)-Ia,msr(A),mph(C),tst,sea,cadC,catA,qacC,aac(6')-Ie/aph(2'')-Ia,splE,seh,sek,seq,dfrS1,selV,lnu(A),mupA,merB,merT,merA,blaPC1,tet(K),tet(M),mco,cna,sel26,dfrG,lnu(B),lsa(E),spw,sel,sec2,fexA,tet(L),erm(T),tcrB,erm(B),sel27,sel28,sey,qacG,tet,iss,sel30,lukF-PV,lukS-PV,set,ses,vga(A)-LC,qacJ,seb,selZ,eta,ednB,lnu(A)',sel33,etb,sec3,str,lnu(G),sec1,vga(A),vanZ-A,vanY-A,vanX-A,vanA,vanH-A,vanS-A,vanR-A,qnrB,sul2,blaTEM-181,blaTEM-116,sal(A),mecA1,qacH,lsa(A),MRSA,mecA
1268883.3,Staphylococcus aureus 880,1268883,131567;2;1783272;1239;91061;1385;90964;1279;1280;1268883,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus 880,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,880,NA,NA,NA,MLST.Staphylococcus_aureus.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-04-28,NA,NA,PRJNA183704,SAMN02732485,GCF_000647855.2,NA,JICL00000000,Washington University,WGS,Illumina,76.3x,Newbler MapAsmResearch v. 10/14/2011,NA,3,31,2908778,32.56,2,560448,61,10,NA,2912,100,100,NA,100,NA,blood of a 35 year-old male,NA,NA,NA,NA,Brazil,South America,Brazil: Sao Paulo,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1422334.3,Staphylococcus aureus DAR5840,1422334,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422334,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5840,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5840,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228424,SAMN02403884,GCA_000595985.1,"SRR1172562,SRR1175228",JFQP00000000,Broad Institute,WGS,Illumina,99.0x,allpaths v. R48559,NA,NA,72,2849981,32.8,10,84242,53,16,NA,2685,100,99.8,NA,100,NA,Blood,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422335.3,Staphylococcus aureus DAR5839,1422335,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422335,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5839,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5839,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228425,SAMN02403885,GCA_000595965.1,"SRR1172608,SRR1175230",JFQO00000000,Broad Institute,WGS,Illumina,100.0x,allpaths v. R48559,NA,NA,76,2850610,32.8,12,80636,55,15,NA,2683,100,99.8,NA,100,NA,Post surgical secretion,NA,2007,2007,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422336.3,Staphylococcus aureus DAR5838,1422336,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422336,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5838,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5838,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228426,SAMN02403886,GCA_000595945.1,"SRR1172648,SRR1172702",JFQN00000000,Broad Institute,WGS,Illumina,100.0x,allpaths v. R48559,NA,NA,71,2842538,32.8,12,82265,54,15,NA,2682,100,99.7,NA,100,NA,Blood,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1422337.3,Staphylococcus aureus DAR5837,1422337,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422337,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5837,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5837,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228427,SAMN02403887,GCA_000595925.1,"SRR1172591,SRR1175233",JFQM00000000,Broad Institute,WGS,Illumina,111.0x,allpaths v. R48559,NA,NA,65,2816083,32.8,7,111507,54,16,NA,2650,99.9,99.7,NA,97.6,NA,BAL,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422338.3,Staphylococcus aureus DAR5836,1422338,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422338,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5836,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5836,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228428,SAMN02403888,GCA_000595905.1,"SRR1172650,SRR1172695",JFQL00000000,Broad Institute,WGS,Illumina,101.0x,allpaths v. R48559,NA,NA,67,2845755,32.7,9,87046,47,11,NA,2687,100,99.8,NA,100,NA,Post surgical secretion,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422339.3,Staphylococcus aureus DAR5835,1422339,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422339,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5835,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5835,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228429,SAMN02403889,GCA_000595885.1,"SRR1172585,SRR1175284",JFQK00000000,Broad Institute,WGS,Illumina,102.0x,allpaths v. R48559,NA,NA,65,2876965,32.7,10,86940,53,13,NA,2726,100,99.8,NA,100,NA,Blood,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,0,0,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422340.3,Staphylococcus aureus DAR5834,1422340,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422340,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5834,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5834,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228430,SAMN02403890,GCA_000595865.1,"SRR1172691,SRR1172696",JFQJ00000000,Broad Institute,WGS,Illumina,99.0x,allpaths v. R48559,NA,NA,65,2887869,32.8,9,98053,53,14,NA,2739,100,99.8,NA,100,NA,Osteomyelitis,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422341.3,Staphylococcus aureus DAR5833,1422341,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422341,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5833,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5833,NA,NA,NA,MLST.Staphylococcus_aureus.1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228431,SAMN02403891,GCA_000595845.1,"SRR1172598,SRR1175232",JFQI00000000,Broad Institute,WGS,Illumina,101.0x,allpaths v. R48559,NA,NA,68,2878902,32.8,11,95783,53,15,NA,2732,100,99.6,NA,100,NA,Post surgical secretion,NA,2007,2007,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422342.3,Staphylococcus aureus DAR5832,1422342,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422342,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5832,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5832,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228432,SAMN02403892,GCA_000595825.1,"SRR1172626,SRR1172701",JFQH00000000,Broad Institute,WGS,Illumina,103.0x,allpaths v. R48559,NA,NA,64,2799102,32.8,8,81600,55,14,NA,2619,100,99.8,NA,100,NA,Blood,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422343.3,Staphylococcus aureus DAR5831,1422343,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422343,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5831,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5831,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228433,SAMN02403893,GCA_000595805.1,"SRR1172599,SRR1175222",JFQG00000000,Broad Institute,WGS,Illumina,107.0x,allpaths v. R48559,NA,NA,70,2846373,32.7,10,80583,47,12,NA,2681,100,99.8,NA,100,NA,Post surgical secretion,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422344.3,Staphylococcus aureus DAR5830,1422344,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422344,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5830,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5830,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228434,SAMN02403894,GCA_000595785.1,"SRR1172634,SRR1172674",JFQF00000000,Broad Institute,WGS,Illumina,100.0x,allpaths v. R48559,NA,NA,65,2847961,32.8,9,98068,53,13,NA,2673,100,99.8,NA,100,NA,Blood,NA,2007,2007,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422345.3,Staphylococcus aureus DAR5829,1422345,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422345,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5829,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5829,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228435,SAMN02403895,GCA_000595765.1,"SRR1172631,SRR1172694",JFQE00000000,Broad Institute,WGS,Illumina,113.0x,allpaths v. R48559,NA,NA,73,2889993,32.8,9,96647,46,12,NA,2744,100,99.8,NA,100,NA,Peritoneal fluid,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422346.3,Staphylococcus aureus DAR5828,1422346,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422346,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5828,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5828,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228436,SAMN02403896,GCA_000595745.1,"SRR1172629,SRR1172690",JFQD00000000,Broad Institute,WGS,Illumina,101.0x,allpaths v. R48559,NA,NA,62,2890596,32.8,9,117097,53,14,NA,2742,100,99.8,NA,100,NA,Blood,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1422347.3,Staphylococcus aureus DAR5827,1422347,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422347,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5827,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5827,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228437,SAMN02403897,GCA_000595725.1,"SRR1172597,SRR1175285",JFQC00000000,Broad Institute,WGS,Illumina,105.0x,allpaths v. R48559,NA,NA,67,2846865,32.8,9,82339,54,14,NA,2684,100,99.6,NA,100,NA,Post surgical secretion,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422348.3,Staphylococcus aureus DAR5826,1422348,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422348,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5826,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5826,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228438,SAMN02403898,GCA_000595705.1,"SRR1172568,SRR1175257",JFQB00000000,Broad Institute,WGS,Illumina,101.0x,allpaths v. R48559,NA,NA,84,2894993,32.8,10,91562,54,14,NA,2746,100,99.7,NA,100,NA,Post surgical secretion,NA,2007,2007,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422349.3,Staphylococcus aureus DAR5825,1422349,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422349,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5825,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5825,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228439,SAMN02403899,GCA_000595685.1,"SRR1172624,SRR1175236",JFQA00000000,Broad Institute,WGS,Illumina,101.0x,allpaths v. R48559,NA,NA,59,2833062,32.8,8,93861,54,15,NA,2677,100,99.6,NA,100,NA,Post surgical secretion,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1422350.3,Staphylococcus aureus DAR5824,1422350,131567;2;1783272;1239;91061;1385;90964;1279;1280;1422350,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus DAR5824,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,WGS,DAR5824,NA,NA,NA,MLST.Staphylococcus_aureus.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-11,NA,NA,PRJNA228440,SAMN02403900,GCA_000595665.1,"SRR1172584,SRR1175227",JFPZ00000000,Broad Institute,WGS,Illumina,100.0x,allpaths v. R48559,NA,NA,79,2842119,32.8,10,73381,53,16,NA,2670,100,99.8,NA,100,NA,Blood,NA,2006,2006,NA,Colombia,South America,Colombia,"Human, Homo sapiens",Human,0,0,1,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
